	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
AREG	1.51330272710665	1.23088755284304	3.9766905205129	1.30438535542708	1.94374380731944	3.82895240364406	1.26026509880705	2.23996909376448	1.14070228670679
AREL1	2.8090313541384	2.23548500869972	2.1677263627071	2.39613798843103	2.02093915646159	1.75546145887467	2.48274485399636	1.77799171715761	2.24203496724081
ARF3	2.9308681574565	3.08120252161616	3.62762959163687	2.39664981812683	3.22866474701961	3.01269232948804	3.1041391836748	3.63088849237091	3.10451747201773
ARF4	5.49721954375126	6.0529681695785	5.47705614294791	5.75639437921801	5.21433991596858	5.72679435305174	5.73211319688523	5.71263330312321	5.90839127606393
ARF5	1.52937318293319	1.36091018422529	1.48916922002674	1.67367585098115	1.64938983831105	1.67649048943556	1.52143261870965	1.58245431371019	1.41561517497541
ARF6	2.35449014015883	1.89512551251661	2.21152560628545	2.01493874533208	2.33562356140783	2.3562370203312	2.33950461471736	2.5867420778119	2.29582686951337
ARFGAP1	1.60291354901778	1.54922885530395	1.43981656556874	1.32324511478564	1.48357676093382	1.50549234946527	1.530187480374	1.46026746079097	1.42913130571231
ARFGAP2	2.27489230700086	1.77884251493475	1.86885891734939	1.65655366755982	1.99001737132447	1.92504518580416	1.78618529051858	1.71990185923768	1.64893987182175
ARFGAP3	2.05183755195992	1.67007733368215	2.07241003329702	1.96309549180156	2.07140411221742	1.94296149754857	1.89803836290977	1.76784891615774	2.00147097694573
ARFGEF1	2.16619365090014	2.16671285530205	2.18108462126417	1.92563631784339	1.74933925553485	1.64706366069161	1.97071187007669	1.84466703476304	2.13420398230215
ARFGEF2	2.46413829101726	1.92970001894492	2.32489324221508	2.42524462815089	2.1612812107634	1.58642956214139	2.127887990543	1.63721753722726	2.19855566430323
ARFIP1	2.68522687068681	2.28874743980296	2.47085259684484	2.65810861256147	1.75363792805769	2.12326274686164	2.47545863344543	1.68435196099853	2.72163622149558
ARFIP2	1.28300057668184	1.13833119153739	1.16930157996855	1.12501684767654	1.23390661898097	1.24260692064741	1.22972043394032	1.2289416845311	1.15534612653011
ARFRP1	1.35085775656544	1.35793509031882	1.31452256132375	1.31252444283458	1.32322730688761	1.36158417177933	1.29260108405914	1.2182453704147	1.21043978310113
ARG1	0.990521398695668	1.11272608336328	0.993750434445447	2.19065368120324	0.96987581380786	1.05339009488683	1.05013959644608	0.997294588283654	1.02247549207892
ARG2	1.28946385686767	1.20785266807726	1.24686813849864	1.50317276896253	1.54947949755141	1.31484529145037	1.10005812961903	1.08221779826087	1.31550804782723
ARGLU1	3.75493047214303	2.69898830724047	3.33340408708376	3.12497854669366	3.23576657441286	3.28994261017282	3.75975066206305	3.44929405918675	3.59250660158098
ARHGAP1	2.99690756004398	3.20255386890104	3.06282237813255	2.3419139509075	2.96760182841788	2.76162760566962	3.20524058871988	3.47168633432645	3.20259024737169
ARHGAP10	1.18402179683425	1.0417803512953	1.14814468414512	1.1249821201523	1.12069404056915	1.12937421110518	1.13460005923736	1.13751810588975	1.17209658215147
ARHGAP11A	1.20091246442594	1.10196875776329	1.25565777226994	1.3117893048501	1.10826636385378	1.03630821728592	1.21976530121538	1.09770787977691	1.18696370334838
ARHGAP12	1.15541380711537	0.966179783562931	1.11409535507137	1.08763625923239	1.05624672714626	1.04844395154522	1.0711906080877	1.00198403382141	1.11953051587214
ARHGAP17	2.24053371952731	2.00412852726341	1.91009896427983	1.65741641476014	1.82097879188871	1.88761805299026	1.9418069954569	1.862100285996	2.14329207545965
ARHGAP22	2.40679903853668	2.0439439498496	2.42974535036997	1.82976406534173	2.19827845146433	2.2785739062109	1.8268506231336	1.88954550723876	2.01113125185481
ARHGAP24	0.940482470458087	0.924221375756082	0.966439332002127	0.974774500508126	0.9831136160015	0.97217258455989	0.960622402486984	0.955410244995537	1.00968251237425
ARHGAP25	1.19078798222346	1.17325689943999	1.3449325608557	1.1453417212891	1.20518532586874	1.25744596281973	1.16666879509003	1.13622960603652	1.12655925511201
ARHGAP26	1.20020741287315	1.0504872519233	1.07997516414291	1.04578498855963	1.03618940696055	1.02952015689935	1.10706032623848	1.00874746562867	1.03591112792917
ARHGAP28	0.911871264983204	0.931620012148276	0.884428353798927	0.892868482249433	0.873973360654234	0.875647519277185	0.907154344500393	0.904845810290815	0.914924011406561
ARHGAP29	0.93894945611429	0.890847133742718	0.921864549347861	0.937467169191032	0.871723080559065	0.902564892640819	0.892866574009553	0.883478757002405	0.910371499483659
ARHGAP32	1.35793517607706	1.09433902381104	1.58074679502904	1.17813877495889	1.42084216516533	1.27907837133092	1.34718413763871	1.42239113172618	1.65171015490262
ARHGAP33	1.35046405040313	1.23168140749136	1.27845678768781	1.21064999926063	1.26937372217529	1.22204117778187	1.36156653477574	1.43284665942774	1.35871819246855
ARHGAP35	1.00652929405953	0.990713303380946	0.969320101147102	1.01505309814224	1.04086391848161	0.988184762768733	0.951034136345096	0.984140909683265	0.974744499316077
ARHGAP4	1.28770762097312	1.24289529085087	1.31311982486984	1.17635622063789	1.2496712927625	1.28317999728084	1.26740519037231	1.33006636190724	1.26691519334646
ARHGAP44	1.20422117039137	1.09807060310258	1.1134966354616	1.05617830651801	1.0912616893615	1.08914004587172	1.22198971654614	1.16404971713667	1.14750177081854
ARHGAP5	1.6063652799034	1.25018408803111	1.53473716242949	1.48083830017212	1.52279109079913	1.23182315772339	1.34129040787953	1.30853397305719	1.58240182917183
ARHGAP6	1.80658706509654	1.33261977133092	2.00813916811548	1.51547387060814	1.70781229783118	1.70782743957152	1.7282408650228	2.02002679035291	1.78329023787313
ARHGDIA	1.47448116023331	1.49485686320954	1.52721400609819	1.32788950373467	1.56253047615291	1.4911131926039	1.48966011841395	1.53866619154756	1.59866536127777
ARHGDIB	3.77161524074395	4.36850222585047	4.63476602237926	4.18963041505983	4.82207686050929	5.08917122733844	4.01057639033711	5.17478682141867	5.28449097291033
ARHGDIG	0.97751779583838	0.914690523845322	0.924037950587005	0.984827400217325	0.892483548045434	0.97740791096926	0.936184247748005	0.866841943796817	0.935936527527457
ARHGEF10	1.24468394246741	1.19296389726708	1.43551383130744	1.24354287325578	1.28747172319968	1.42594348874022	1.23982668813175	1.43816926379572	1.42568155904221
ARHGEF10L	1.19615092272064	1.1605131793076	1.11720529606155	1.24672479429366	1.12007796724531	1.15180371469019	1.24386678379045	1.22850558423197	1.12991428422282
ARHGEF11	1.13967920699592	1.04942191840158	1.17518698125353	1.08473765105667	1.05414455518314	1.03389735323828	1.16986031410691	1.0461064317054	1.20836193799458
ARHGEF12	2.76398065382434	2.40805953582972	2.75127340326445	2.9323905629774	2.4836545393969	2.33199880621262	2.94726892886609	2.62227372154363	2.58931267333449
ARHGEF15	1.12199718524914	1.13703573618982	1.1153681158979	1.13056830273635	1.14988645060718	1.14941027676045	1.1549063153611	1.18158924983547	1.15886943165793
ARHGEF16	1.00504594091964	1.02900786081354	1.04411701867973	1.03242282814405	1.03643510566516	1.05367692234242	1.02864911623475	1.01377200186759	1.04178656464437
ARHGEF17	1.20418797287529	1.16843001162879	1.13540596804753	1.14600197643742	1.22046203404207	1.19077831693018	1.20000664198533	1.16322749863031	1.12654051348736
ARHGEF18	2.33586726459224	2.63621497474029	2.61721844501343	2.28181259797655	2.72934100055962	2.28645506689766	2.43502681748288	2.61947878705961	2.42448313614641
ARHGEF2	2.46003745655722	2.01172159947257	2.30322143942511	2.47421060296091	2.35730562192599	2.50799931173152	2.33570107890382	2.32934805507229	2.32941818097024
ARHGEF26	0.961570462017527	0.88172010947905	0.900747249671007	0.895251923129623	0.903006482706293	0.893000883482747	0.963272393751939	0.9770736152538	0.880491340842454
ARHGEF28	0.961164938536913	0.974778581516337	0.969929161877423	0.94354468007471	0.950664225652277	0.970682671319443	0.937492251911773	0.958978953224003	0.978267018820623
ARHGEF3	1.72458985823501	1.41576581155574	1.71492206384719	1.24845869239678	1.60559876882744	1.2705029512823	1.30756736543573	1.23263604596602	1.17281140741941
ARHGEF38	1.06925857388304	1.04555816749563	1.14115480042977	1.04463523910858	1.03891312447312	1.03186388153563	1.04374357090026	1.08408152101482	1.06349497341154
ARHGEF4	0.988821782107247	0.884296206082811	0.960451658995694	0.932420196348421	0.881227319436925	0.922848310699502	0.905416137529482	0.931328592114475	0.912952181645048
ARHGEF40	1.13212351092018	1.08894296796014	1.20943699694971	1.02864918736551	1.09486897541597	1.13763198913301	1.15112527085315	1.19605258704264	1.12933640047702
ARHGEF5	1.17552582918661	1.09948435068829	1.17428593616528	1.09530081306915	1.1241369572215	1.06554756619249	1.09521107706614	1.1918990110533	1.13124886827075
ARHGEF6	3.70079387494221	4.5103893400639	4.96966456738155	3.11804652393009	3.80454782758441	4.59708398521757	3.89332159257403	5.22218113313636	4.24367443431451
ARHGEF7	2.23271795397218	1.70250561403996	2.07899063577592	1.59112302900715	1.88262031328353	1.83888237922895	1.91483303221625	1.63716547949527	2.10784889401564
ARHGEF9	1.29712892907775	1.23590798595067	1.39236381823843	1.13474691022373	1.19764704263978	1.20155216632247	1.30021335395461	1.28140148324022	1.38423773599248
ARID1A	3.96326424458738	3.76419412879275	3.60480477294495	3.50465459933561	3.53518867750818	3.51722025532114	4.28187000061241	4.15733048504358	4.6059450869269
ARID3A	1.02426574652199	0.983284269296026	1.03724083042551	1.00396670437914	1.0289789720587	1.01808397013318	0.990915162547988	0.983552150811975	0.999947567100934
ARID3B	1.38127246095342	1.27611334687316	1.33380751043012	1.23264612790601	1.34494867724474	1.29866530038451	1.34668523596056	1.30163955856801	1.33098969163042
ARID4A	1.79179342440611	1.30992975866505	1.46338224493015	1.36656513963931	1.50962673366902	1.41152806349872	1.51707267233837	1.40222780186543	1.50195467369681
ARID4B	3.72482086121629	2.96856783827163	3.53319350479112	2.95560507545188	3.3211096776828	2.64912537438879	2.97208590626294	3.01621094728094	3.65600992723125
ARID5A	1.04988423766574	1.06576986541739	1.10926443283869	0.997130077597749	1.16182564413886	1.05806251281557	1.02757165582735	1.05869008646151	1.00626982263237
ARID5B	1.39625043052596	1.38235670000832	1.67571909107479	1.05194084308573	1.17031927964591	1.26795396747208	1.16181260435366	1.34857988320117	1.28392647396804
ARIH1	2.2373490093169	1.86804625000951	1.99460144284142	1.80355837628452	2.09985293024338	2.10374666977922	1.92954746366916	1.70196558963433	2.14490914526402
ARIH2	2.38251757905757	1.90666078312378	1.97551992407453	2.07109523345461	2.27056681699008	2.33418535225404	2.20021774045334	1.89271682768622	2.09989681585941
ARL1	2.50851196985902	2.4215972411584	2.64033295531884	2.51228831277622	2.51784832684778	2.18253341371858	2.57340193313127	2.16423551943646	2.41807151701371
ARL14	0.920021633961853	0.824244661727577	0.830651827895971	0.831604151537977	0.860490812258034	0.84343068489366	0.850817339164495	0.883260546403585	0.82985980800234
ARL15	1.01595092451538	0.924093085981206	1.01118177511861	0.989869878970549	0.936477257836184	0.968448726058935	0.994037633092288	0.920434240766512	0.933405144846842
ARL2BP	1.42820716286236	1.27648642231717	1.37192915527318	1.32437401945001	1.31515048770616	1.44176931174256	1.50719642818576	1.40759878335656	1.47025576987057
ARL3	2.24415699883823	2.29276125933575	2.44033793343321	2.63391239785925	2.68018783073162	2.74482951102479	2.37954399747769	2.34203944549005	2.44421956152136
ARL4A	2.28674835689465	2.50290928331975	2.85160483721107	2.90657999159903	2.78767837615804	3.18607231458818	2.1797516419119	2.47771967237046	2.61355819060251
ARL4C	1.1430706106233	1.1275828088082	1.39117613149941	1.0511785243152	1.09473437779365	1.48748635050395	1.11535761361957	1.1505245983572	1.1205047860636
ARL4D	1.15467969880644	1.1639509735874	1.15470582828542	1.09147836962512	1.11487856543184	1.1912089805278	1.16488824921614	1.10628852638482	1.14583990735944
ARL6IP1	3.82513195385924	4.32927599880728	3.96141605558645	5.17121883056598	3.81183672157007	4.18548340299866	4.39472758800673	3.70835856289689	4.1489778862708
ARL6IP4	2.03333775766336	1.85422950563664	1.95266575795707	2.32366492500487	2.60030431048716	2.81551920814386	1.92227980101091	2.05492422157146	1.79122673665449
ARL6IP5	4.54707424624108	5.51835383371677	5.30413549573667	4.21387572392789	4.49693840476465	4.89325008753409	4.59405894548863	5.21029983352195	4.3733419332869
ARL8B	4.72569863701454	4.07176187217917	4.47838196875654	3.78185327858259	4.59537936337587	4.51462553613876	4.11155367300078	4.35730359217865	4.54509811366067
ARMC1	2.43932188002824	2.21438896870099	2.42887014885558	2.78150450285944	2.03021808441253	2.01171232505722	2.11624707553239	1.46774374884015	2.21277304550291
ARMC4	1.2607991902491	1.11116359035183	1.25379524196092	1.12953961535527	1.0848193562298	1.04935745381186	1.24129174008762	1.2475367695485	1.14992676031118
ARMC6	1.48646282619283	1.50178192638215	1.50797971065812	1.31936137653627	1.43558336294302	1.38725850169041	1.56838466997861	1.37450803031002	1.43989748496225
ARMC7	1.76507884863993	1.85381287740222	1.80842774755872	1.66731605159345	1.64653106590604	1.58079941825218	1.51421978557699	1.61106428412937	1.73870619614775
ARMC8	2.06050775806892	1.72591716244305	1.9570496973125	1.95434146207925	1.93285945180659	1.7980642817538	2.11629367200789	1.59778021020813	1.90128035147503
ARMC9	1.01311985945006	0.986191229566284	1.01074908357969	1.05138236701683	1.0365352006695	1.07043168646995	1.01834977879421	0.973231493336174	1.01315055799794
ARMCX1	2.33651155006808	2.21206981808205	2.98692215309005	2.3506234971453	2.60987954368723	2.41565600209377	2.50015042824867	2.33020605251464	2.67768324669577
ARMCX2	0.97995689364101	1.01289715721852	1.1428961770416	0.940242142509725	1.0375125180582	1.00530458575869	0.981692565290183	0.970650581789655	0.991773056829667
ARMCX3	2.67200283775052	2.49693907864244	2.48937407181264	2.5076467864236	2.33100796191657	2.27319107572663	2.60937993724811	2.32142461508001	2.44569574718292
ARMCX4	0.93811494224153	0.965473103980452	0.925695676482004	1.01373760718023	0.978370352829575	0.984542782985761	0.9355467949047	0.912436891234463	0.947766189193025
ARMCX6	5.58873021902481	6.21376406801048	6.0048048660707	5.63951615457894	6.51036101082888	6.2491393928567	5.94170648876633	6.85200363448844	5.58045514727386
ARMT1	2.01176690930922	1.77545207194655	2.12849170173811	1.874962308988	1.72458760558177	1.7648746895387	2.09303632657174	1.55974267893647	2.06317481223182
ARNT	1.24990193854008	1.09122180485667	1.18343400235377	1.40342907102229	1.32057189237634	1.15388924110531	1.27804179308311	1.18488528877362	1.17079001924696
ARNT2	0.946183091920231	0.905190487587806	1.01843746214077	0.915866455773007	0.931407253282315	0.957318895868481	0.947912623996961	0.928551361287477	0.924371220715416
ARNTL	1.3880434174523	1.31395452366554	1.39378043109099	1.25337398731122	1.25679798458254	1.24194313557675	1.28849554484878	1.26502295425776	1.38063262794912
